Logistic Regression_pred,Random Forest_pred,XGBoost_pred,XGBoost SMOTE_pred,CatBoost_pred,FNN_pred,FNN Tuned_pred,CNN_pred,CNN Tuned_pred,LSTM_pred,BiLSTM_pred,CNN-BiLSTM_pred,Autoencoder_pred,target
0.34555691403076816,0.3321743140568143,0.30373457,0.19518338,0.33513175570924336,0.24350455,0.24350455,0.41898277,0.11649521,0.40602806,0.4300506,0.31895617,0.0004701874131736656,0
0.2976312916382385,0.3141312402762217,0.33706602,0.4499736,0.36037995760061364,0.430332,0.430332,0.2959203,0.12898889,0.33913583,0.36518076,0.24658968,0.002058892724373677,1
0.10467821272847733,0.27195732036737885,0.13378398,0.0901527,0.157322655667883,0.017342135,0.017342135,0.36921826,0.06792386,0.36744562,0.29869655,0.31638476,0.0020195586145185214,0
0.7119962191289891,0.43916600883786716,0.5743389,0.36885196,0.5809216924091992,0.5343646,0.5343646,0.46736187,0.15392695,0.47950217,0.59812,0.37306538,0.0007144564359578057,0
0.7745423152576516,0.4445903879602416,0.17872152,0.18979098,0.6907765376911553,0.14970894,0.14970894,0.9644526,0.6810055,0.8674201,0.8565886,0.9098679,0.05965684804716623,0
0.2094021485386796,0.24668924005204806,0.085091956,0.031373363,0.12541080352016332,0.11952584,0.11952584,0.3714317,0.072612055,0.38980782,0.32315227,0.34598365,0.0007501417188867798,0
0.18738783615724666,0.2615593569707056,0.17478243,0.12324218,0.2437895860459384,0.25034827,0.25034827,0.2966077,0.114556365,0.30825984,0.26783878,0.24206078,0.002098478373075829,0
0.30934984506463625,0.28466678323482564,0.22652513,0.20713007,0.27435906939724175,0.39953914,0.39953914,0.3592059,0.09088359,0.32754862,0.2629534,0.30433932,0.000358970481279125,0
0.5054170791112464,0.4098165981610567,0.39179498,0.116886444,0.41669206115195556,0.2769366,0.2769366,0.42086524,0.18183853,0.3641072,0.34162727,0.33651233,0.00103768851733587,0
0.11887605868683943,0.21454977656939483,0.13244353,0.10937647,0.13652640720741563,0.07293796,0.07293796,0.27264333,0.08719029,0.27033398,0.21093328,0.26330146,0.0016514133548887944,0
0.2737163226334061,0.324675573159347,0.29826927,0.14989877,0.30486141580190335,0.18838029,0.18838029,0.32131213,0.08075994,0.32625106,0.29297748,0.2777844,0.0008039048316229115,0
0.12489799711660772,0.1695534348489509,0.13388327,0.16821739,0.18325737707293832,0.10671109,0.10671109,0.31403902,0.17967498,0.36390623,0.27071294,0.33794716,0.0064824723130605865,0
0.36403145954056537,0.3604336125065127,0.3391703,0.24975759,0.36245889590959013,0.34494072,0.34494072,0.49151084,0.1285009,0.35834184,0.36895302,0.35517874,0.0009071586700273158,0
0.3160929991550001,0.30570595567728004,0.34616745,0.3392229,0.3410147339859165,0.36924407,0.36924407,0.43898073,0.15987024,0.35616794,0.35598677,0.336013,0.0006680028368580953,0
0.16486923708725873,0.29980611123726353,0.27774546,0.15304035,0.26753292689248415,0.15541753,0.15541753,0.37046844,0.060020547,0.34823877,0.29786488,0.29590464,0.0004935054741015331,0
0.4802217144867338,0.3420303067571963,0.12184895,0.074860215,0.16673278869711083,0.2516462,0.2516462,0.39546004,0.1683326,0.35390586,0.3226762,0.3294306,0.00115137063425606,0
0.06243676273965246,0.26281271908534937,0.15384619,0.12624909,0.20921992410177156,0.010626863,0.010626863,0.45100483,0.1487153,0.45717603,0.4405519,0.44541022,0.007202782673944492,0
0.4355187359081535,0.31910258741239217,0.26516348,0.14470227,0.2764134450448952,0.14467573,0.14467573,0.3456047,0.10362953,0.4011619,0.39419806,0.29737192,0.0010611152377051343,0
0.34557664805678345,0.34939395765541553,0.38540354,0.27330026,0.37832950083586087,0.1993984,0.1993984,0.38277978,0.16586381,0.4028827,0.45549896,0.3234446,0.0009378508948902039,0
0.49550486117670306,0.37132239432232195,0.30384317,0.1907194,0.3821201922761859,0.2814391,0.2814391,0.46463266,0.123234026,0.41194397,0.40220508,0.35785046,0.0007087945354755994,0
0.4820947998354157,0.325260304416535,0.37569392,0.34076935,0.39521688557345486,0.44467413,0.44467413,0.34485114,0.095423065,0.40104505,0.40700188,0.30059928,0.0004209134485329136,0
0.43583960372542085,0.4822722653704174,0.379259,0.28566012,0.4125470911182727,0.5941167,0.5941167,0.5464399,0.28043184,0.37485647,0.3458299,0.33882272,0.0008325599350735599,1
0.5896362429844505,0.41568188125209926,0.42531502,0.36148393,0.43185058019266215,0.34896728,0.34896728,0.40025833,0.11434005,0.49408907,0.44482127,0.39220557,0.0005106663359552133,0
0.40151876287801447,0.32966372426498586,0.32276344,0.20163628,0.3500686001554965,0.4207538,0.4207538,0.3235432,0.10783858,0.35246876,0.3342923,0.33740562,0.0008106582098952723,0
0.30331436191727723,0.3286598343621928,0.29521313,0.11277986,0.3057715968870747,0.30957958,0.30957958,0.37036446,0.08253058,0.4050768,0.40089035,0.30635518,0.0003236006439380813,0
0.3093948924140787,0.2565544369198722,0.18173477,0.03924025,0.22751698227998063,0.20267762,0.20267762,0.39314273,0.2717738,0.32820395,0.3802702,0.30716953,0.004131754230761321,0
0.26120817871693675,0.3104783726488659,0.26963133,0.23674393,0.30601603798339283,0.25591606,0.25591606,0.36356792,0.21914373,0.35849696,0.31662777,0.31510955,0.003422481134316984,0
0.2972608338396855,0.3461243515990903,0.24872191,0.090015136,0.2907589812562893,0.1275578,0.1275578,0.3680796,0.09430705,0.36608237,0.30429116,0.32493374,0.0007002668108009995,0
0.44125031947222193,0.4304136435135931,0.45883867,0.38514885,0.4812141298577221,0.46372262,0.46372262,0.29729143,0.13791226,0.41054967,0.40383285,0.30870825,0.001867093543771921,0
0.21556868142787997,0.2767898049411385,0.20325786,0.11370335,0.16537412757924616,0.020304905,0.020304905,0.46326217,0.13159657,0.43976134,0.39694625,0.4310834,0.010657960358148548,0
0.08137630653971563,0.1829140513915193,0.13194738,0.033947304,0.09730033352711538,0.03915642,0.03915642,0.13479277,0.16081876,0.2634066,0.22614239,0.18248816,0.006489609321533406,0
0.9903928289086946,0.9658470499030735,0.9917142,0.9733068,0.9924411006177283,0.9985844,0.9985844,0.95520365,0.81932104,0.92846346,0.91361076,0.918087,0.013933564039522764,1
0.22558269616748114,0.27486299708226747,0.1861696,0.14802276,0.24797808257823342,0.13021584,0.13021584,0.3601668,0.102110386,0.2737351,0.21281272,0.26662022,0.0007424831290314362,0
0.358812686844068,0.36682284651723057,0.20490806,0.12500073,0.27601770551855037,0.14881071,0.14881071,0.38565588,0.077884965,0.42755246,0.38558388,0.34923556,0.0004949253345034921,0
0.18613759357740203,0.2714546727529177,0.15397315,0.09302634,0.17210827132401166,0.1953345,0.1953345,0.38773337,0.087562986,0.3639997,0.26202798,0.34096482,0.0006884118213151081,0
0.826963394212578,0.8517153554645774,0.86673534,0.76414263,0.8398943241672352,0.80508256,0.80508256,0.73609304,0.40953493,0.82128644,0.7928989,0.7959319,0.00156395858211425,1
0.2266478219279279,0.2723140405456668,0.14295404,0.20606741,0.18184795368576384,0.17628141,0.17628141,0.31259415,0.07826765,0.29630122,0.20800209,0.26207763,0.0011027399615229875,0
0.30077691405592133,0.3436028208215704,0.30258998,0.16836555,0.3676322758414574,0.24144723,0.24144723,0.2676687,0.11703621,0.36021706,0.3854219,0.26003367,0.002280602006047226,0
0.19847496850526375,0.28161462444747487,0.14649162,0.14025714,0.19700290622281047,0.10170387,0.10170387,0.21715575,0.11349256,0.3131157,0.31243765,0.26408467,0.0028796065161528278,0
0.5353423618749102,0.4223676778782521,0.40203393,0.18130007,0.4694719779068524,0.40964463,0.40964463,0.36912915,0.08434486,0.54741347,0.6355869,0.41680002,0.00041710235706326034,1
0.763377974448454,0.7165900067898717,0.80695975,0.61902016,0.8270350697027574,0.87261915,0.87261915,0.69111294,0.56623363,0.59174466,0.6828845,0.7634492,0.009845955007975978,1
0.4365138097825905,0.447626969865798,0.7632135,0.5477326,0.526500058772657,0.7866762,0.7866762,0.31677902,0.11205639,0.32661557,0.26649967,0.312187,0.0008465270410842336,1
0.3526893003026447,0.40474902768852566,0.27615556,0.16133073,0.3178785580825322,0.28851128,0.28851128,0.25204352,0.117440596,0.3432229,0.32931998,0.3081762,0.0017875902022017956,0
0.6422101777776098,0.4156796691565737,0.6732427,0.39795214,0.6791348490308058,0.4904575,0.4904575,0.3881017,0.09812501,0.5347035,0.62649095,0.41722164,0.000342400186707296,0
0.3610284136811935,0.40028568391780744,0.30579326,0.13210191,0.31759508528291897,0.16986774,0.16986774,0.3907307,0.21105136,0.28863585,0.3620268,0.30253077,0.0024020195217194784,0
0.4219268159634315,0.3303374200704986,0.40319827,0.28826764,0.398085197369399,0.44356728,0.44356728,0.38040704,0.08603654,0.43570623,0.4543395,0.34161282,7.864992199194785e-05,0
0.10319487603494384,0.3192747638971877,0.27879506,0.08953371,0.22684582058776792,0.129766,0.129766,0.35162383,0.08084139,0.4117664,0.36554128,0.31276456,0.0007640322432712842,0
0.33727307714721144,0.28295697510045587,0.2197092,0.15277696,0.20093686069845107,0.18552788,0.18552788,0.30936885,0.07835005,0.35017455,0.29877546,0.28495607,0.0013100233373167494,0
0.669249927609781,0.5807093457627199,0.9225035,0.6175081,0.7822889858828338,0.94275814,0.94275814,0.8326438,0.55581975,0.80109787,0.72009385,0.8076418,0.008224239296011484,1
0.12757871566451387,0.2170331460386252,0.05948558,0.04999401,0.22015302673609508,0.04257903,0.04257903,0.22944209,0.16675271,0.28333923,0.2526745,0.21346994,0.004016173433555383,0
0.39876177105938393,0.2845705008347465,0.20073919,0.20398936,0.22690861039671417,0.09244333,0.09244333,0.378883,0.09900205,0.3515594,0.3153122,0.30451727,0.0005052742964005345,0
0.3034036756804706,0.31429027181226493,0.16214111,0.108802326,0.2583832594264419,0.17555995,0.17555995,0.38102192,0.062104117,0.4297681,0.35609552,0.3446331,0.00033547416398493657,0
0.011269754891959305,0.20604016851801749,0.06830679,0.037571277,0.09740771796829877,0.03877546,0.03877546,0.1985662,0.20997119,0.41854337,0.2700972,0.3834494,0.0077145600467499985,0
0.47068387161887537,0.33504085152195345,0.41764048,0.35518157,0.3874125349621581,0.45625478,0.45625478,0.4439265,0.12811694,0.40402484,0.410984,0.32749873,0.000592848607216912,0
0.554871376333384,0.281205813890899,0.2565524,0.13307796,0.20892859866496194,0.40545386,0.40545386,0.29570508,0.13577555,0.45653075,0.4441118,0.3418213,0.0021885578446876022,0
0.31756992889398383,0.2642525287803744,0.13765785,0.064406976,0.21472863000201287,0.25958708,0.25958708,0.35162452,0.17457952,0.40199447,0.43251863,0.31415257,0.0026228543753082944,0
0.23695940848252223,0.24049507607966245,0.13687143,0.15380965,0.21037956854746476,0.08954938,0.08954938,0.32160103,0.09725142,0.3341475,0.2767384,0.29835397,0.0005944982483215146,0
0.14642217413621242,0.2376489959939528,0.120905176,0.10325986,0.15985703634570575,0.10061488,0.10061488,0.3021747,0.09308458,0.3370738,0.24943063,0.28778344,0.000825236395084517,0
0.9919054401736244,0.9492260360677304,0.82886094,0.9512301,0.9867006738078976,0.97410595,0.97410595,0.91719246,0.8082026,0.7708083,0.7660903,0.89774317,0.00855491379898371,0
0.2667739970187517,0.27850502175903136,0.27759436,0.27497473,0.27213806979691,0.32160008,0.32160008,0.26692888,0.096687146,0.34412786,0.25368342,0.26104662,0.002174949514442697,0
0.5310751083990523,0.39728686268876506,0.42993456,0.32851183,0.42459991130500463,0.50360596,0.50360596,0.44826093,0.15032293,0.43598503,0.39672562,0.35742408,0.0005525174223506163,0
0.6496419591118977,0.45609624002098315,0.5605045,0.42485952,0.5683634780272235,0.507402,0.507402,0.37187788,0.12094,0.50626016,0.5290195,0.38052264,0.0005030293133157603,0
0.30128662371872644,0.2713015385647545,0.11377829,0.13336262,0.17635850835863176,0.38448533,0.38448533,0.34521177,0.09607419,0.31397134,0.2513773,0.29429573,0.0005080028161402824,0
0.5871717428286528,0.31950268235342444,0.3013903,0.116670385,0.3188672301340022,0.27172667,0.27172667,0.57214737,0.20123066,0.45188335,0.48225102,0.47942442,0.0017272418326539072,0
0.23355453748942737,0.26754519314495157,0.2813228,0.18194996,0.280765283394269,0.30680448,0.30680448,0.36929485,0.09953765,0.3695827,0.2673614,0.34509593,0.0004749881259721242,0
0.22795188012150291,0.28309388287833115,0.22971547,0.18302391,0.22073096546876603,0.13219526,0.13219526,0.30775273,0.08828672,0.35755965,0.32674953,0.28173238,0.0006749283718225147,0
0.3617307796751664,0.4027949747138358,0.45346162,0.34621447,0.4398923984461312,0.39532366,0.39532366,0.361804,0.114106216,0.40161815,0.42490593,0.31027958,0.0007910150214108475,0
0.48168222082670736,0.4520780142270376,0.26885885,0.18537807,0.4452436421678602,0.51394165,0.51394165,0.56425154,0.22645457,0.6957413,0.64160466,0.6584775,0.0014954376833257582,0
0.29524751779878006,0.3196565617959007,0.39701465,0.3539479,0.377441050157174,0.4175912,0.4175912,0.35902098,0.10933911,0.50280476,0.53553474,0.33950397,0.002365175824305579,0
0.05622061742276859,0.27845306674613757,0.070377596,0.03480392,0.07068695445820376,0.13777314,0.13777314,0.3075147,0.10694681,0.35599962,0.29563564,0.27657476,0.0021833555712925446,0
0.37721762471246223,0.45959366216431036,0.3262942,0.2014638,0.38193020051152765,0.17826647,0.17826647,0.32718062,0.18653719,0.43466443,0.4445893,0.433085,0.002182972336597862,0
0.3093973162081554,0.33087954927794333,0.21531709,0.09658908,0.25014703676445316,0.17414352,0.17414352,0.38239327,0.06312916,0.5368364,0.56839186,0.42317614,0.0004299775915678532,0
0.3507278493273536,0.35959016855762327,0.3685149,0.23477957,0.33460663568597065,0.40564114,0.40564114,0.44387367,0.13708995,0.35268003,0.33654943,0.3216355,0.0008103760980796377,0
0.5793784662446007,0.4754693736434177,0.6022935,0.42804524,0.5886189301739074,0.75863653,0.75863653,0.39950073,0.23239788,0.312179,0.33641028,0.29266474,0.0016870872702949495,0
0.3196452345280123,0.2733110487462784,0.17430885,0.14278802,0.2108294229156331,0.23792455,0.23792455,0.35409394,0.094226204,0.40560752,0.33614048,0.34834087,0.0002524074333666107,0
0.26529869156362934,0.2910206324039424,0.25908428,0.21691012,0.30292651899071305,0.27862933,0.27862933,0.40174925,0.10668043,0.4095966,0.32706454,0.34226233,0.00020464263401555026,0
0.3503984226066076,0.31220099612610414,0.1323881,0.029948365,0.23496176631097607,0.15361325,0.15361325,0.33969632,0.09809866,0.31019488,0.25018787,0.28909534,0.0010204803000846616,0
0.07895451220626531,0.20046897173967754,0.26062563,0.15540051,0.2029798966347007,0.12915745,0.12915745,0.21861878,0.10408197,0.28351837,0.21884052,0.21544354,0.0040913775958100656,0
0.1816164677083477,0.2669082155159324,0.13558343,0.14122474,0.192318686381028,0.04898788,0.04898788,0.31707913,0.10464198,0.34534246,0.26123223,0.26716477,0.0017767801970715584,0
0.47715677933708345,0.5554182254302021,0.61643076,0.5175069,0.7314830799831622,0.70940363,0.70940363,0.60642505,0.18327808,0.4860078,0.38074082,0.37917224,0.0018223153570767737,0
0.441842311190912,0.380411669768078,0.31557176,0.17686515,0.30449274593466436,0.25225198,0.25225198,0.45492464,0.1446885,0.43912926,0.44793537,0.40895057,0.0009923933532126883,0
0.1922436225805099,0.32324522464230826,0.26720434,0.13258718,0.266913828714634,0.105433896,0.105433896,0.37080333,0.06391924,0.36751896,0.2807111,0.29933134,0.0004014397803920507,0
0.23055585664837894,0.2705944741639683,0.33369476,0.31519932,0.281566767824013,0.33707327,0.33707327,0.3677245,0.07936354,0.32943556,0.24275121,0.30427164,0.0004013664467875213,1
0.5408514024764939,0.43451448174543317,0.5602745,0.4260775,0.4963413577756709,0.49072674,0.49072674,0.37327847,0.08721035,0.43185377,0.4608528,0.33044642,0.0003720120228551338,0
0.22481113957359009,0.3223713814330167,0.27232957,0.18391278,0.3139659524345036,0.20744681,0.20744681,0.34365842,0.085366346,0.40961155,0.40481126,0.31232518,0.0006262969390560364,1
0.6701675424205538,0.6780168170060621,0.73067373,0.5919149,0.7014622956231101,0.79439545,0.79439545,0.49654564,0.20816721,0.52657354,0.6245491,0.4076692,0.0005764551452756506,1
0.6599915944669325,0.5845196366209282,0.58876985,0.2939082,0.5190385122005181,0.46964344,0.46964344,0.4536584,0.20361392,0.4317838,0.35399222,0.37718275,0.0008134959991330053,1
0.32792863084211193,0.3022063830384299,0.31355047,0.2623395,0.3299946465648151,0.31408748,0.31408748,0.37675282,0.20244786,0.4439627,0.46171772,0.3481785,0.00270104192824455,0
0.3232501651483091,0.25807935505484914,0.14744657,0.4377019,0.26618705021465655,0.40970504,0.40970504,0.28457335,0.11792207,0.3174197,0.30462873,0.24701583,0.0021980531324013366,0
0.5496126265664191,0.40858129228437173,0.36734393,0.2088563,0.44163730595281486,0.5049434,0.5049434,0.40580466,0.18010905,0.39017612,0.43674886,0.3261903,0.0008590400864963164,0
0.3252564209093698,0.28651809755868174,0.3162907,0.29341024,0.2995321112015953,0.34363583,0.34363583,0.3257271,0.088377975,0.3465516,0.294209,0.28368375,0.0010671717578570384,0
0.6387371773483079,0.3888551690415231,0.5024948,0.39171192,0.5278771722086003,0.46062216,0.46062216,0.5093543,0.2793498,0.4243182,0.5112963,0.45480525,0.001475412665204728,1
0.3731704849486015,0.2462796455559289,0.2795125,0.089649126,0.2178208563641488,0.10957643,0.10957643,0.3057636,0.14351904,0.408921,0.35176492,0.323318,0.0022578108705828817,0
0.3121646026332237,0.2820343979231388,0.23835173,0.12013296,0.22834373640818145,0.16752495,0.16752495,0.42354795,0.10366731,0.3562481,0.32649034,0.3141174,0.000530658042361909,1
0.734564943401387,0.8395621139444316,0.94031465,0.85665447,0.8340878671653682,0.813352,0.813352,0.55204,0.30652574,0.4274064,0.43855295,0.38979688,0.0012467825843898354,1
0.5036477155645495,0.4794766858282627,0.5125473,0.33427536,0.504533163491174,0.4560074,0.4560074,0.3622349,0.15355624,0.40129188,0.4565616,0.31994823,0.0019413499435010965,0
0.5109346784380744,0.2959706159559287,0.37653765,0.2859773,0.3408027825080869,0.2863835,0.2863835,0.43910164,0.10384492,0.42400444,0.35013768,0.35245585,0.0003596921959407442,0
0.21344426398265107,0.2784892510051817,0.20689416,0.12625149,0.207646882416058,0.18327795,0.18327795,0.29291403,0.0693313,0.34824398,0.2737472,0.2741694,0.001585068586919332,0
0.3729526092293125,0.45484153415350115,0.36606255,0.357818,0.3415938532679419,0.22081834,0.22081834,0.41434076,0.15446715,0.37178978,0.31974557,0.31641433,0.0006412692178447721,0
0.17739596367887728,0.3262488794644882,0.27235705,0.1460157,0.26160649534185326,0.16360626,0.16360626,0.3655081,0.06932851,0.4004871,0.3669001,0.29836965,0.0005475603586935405,0
0.3542460691652797,0.34575595230943995,0.32341632,0.2075767,0.358414610001683,0.30602607,0.30602607,0.40795285,0.14172398,0.4082929,0.45714763,0.33483934,0.0006694555196028296,0
0.36378173339012915,0.284827714412311,0.14721714,0.07979377,0.20200614657220334,0.23951869,0.23951869,0.44777098,0.1280128,0.55320394,0.46910936,0.4136509,0.00044489396022055815,0
0.11019568301263871,0.24850177880513027,0.21158955,0.11534213,0.1997973134414269,0.11732535,0.11732535,0.25082263,0.112799816,0.27721408,0.20660436,0.23913768,0.0026485053498265724,0
0.30136674985033834,0.3117456769974975,0.29540566,0.19746202,0.3132563840135924,0.41081738,0.41081738,0.2284675,0.12650335,0.32503197,0.31037474,0.2713449,0.002623804809415626,0
0.17433404673978825,0.23422354633465894,0.20592336,0.077199034,0.19537250737873896,0.14647737,0.14647737,0.18325156,0.11087482,0.34376326,0.35203004,0.20982467,0.004729315492338859,0
